category,name,price,description,veg_nonveg,spice_level,restaurant name,location,contact,operating hour,dining rating,delivery rating
Accompaniments,Pineapple Raita,₹160,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Mixed Fruit Raita,₹200,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Dry Papad,₹30,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Masala Papad,₹50,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Chana Chaat,₹200,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Accompaniments,Peanut Chaat,₹200,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Gulab Jamun [1 Piece],₹40,Gulab Jamun,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Gulab Jamun with Vanilla Ice Cream,₹60,Gulan Jamun With Ice Cream,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Brownie with Chocolate Sauce,₹200,Brownie With Chocolate Sauce,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Brownie with Vanilla Ice Cream,₹200,Brownie With Vanilla ice cream,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Brownie with Sauce & Vanilla Ice Cream,₹220,Brownie with vanilla ice cream & chocolate sauce.,Unknown,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Seasonal Gajar ka Halwa,₹140,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Desserts,Moong Dal Halwa,₹140,Made By Moong Dal,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Chaas,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Sweet Lassi,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Mango Lassi,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Vanilla Shake,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Butterscotch Shake,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Strawberry Shake,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Chocolate Shake,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Oreo Shake,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Black Currant Shake,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Cold Coffee,₹220,Without ice cream.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Cold coffee With Ice Cream,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Hide N Seekh Shake,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Brownie Shake,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Drinks (Beverages),Mango Shake,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Tandoori Fusion Veg Platter [Full],₹680,Paneer Tikka [4 Pieces]+Bharwa Tandoosi Aloo [4 Pieces]+Veg Kebab [6 Pieces]+Paneer Bhurji Kathi Roll [1 Piece]+Veg Manchurian Kathi Roll [1 Piece]+Hummus Dip+Soya Caap Changezi+2 Butter Naan+Coke [250 ml],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Veg Biryani with Kathi Roll [Serves 2],₹560,Veg Biryani+Paneer Masala Kathi Roll [1 Piece]+Chilli Paneer Kathi Roll [1 Piece]+Veg Gravy+Dahi+Tzatziki Dip+Red Garlic Dip+Coke [250 ml],Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Kathi Roll wali Combo [Serves 2],₹560,Dal Makhani+Paneer Punjabi+Soya Chaap Kathi Roll [1 Piece]+Veg Manchurian Kathi Roll [1 Piece]+2 Butter Naan+Coke [250 ml],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Kadai Paneer with Kathi Roll wali Combo [Serves 2],₹520,Kadai Paneer+Paneer Masala Kathi Roll [1 Piece]+Schezwan Paneer Kathi Roll [1 Piece]+2 Butter Naan+Coke [250 ml],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Dal Makhani with Kathi Roll wali Thali [Serves 2],₹480,Dal Makhani+Paneer Masala Kathi Roll [1 Piece]+ Schezwan Paneer Kathi Roll [1 Piece]+2 Butter Naan+Coke [250 ml],Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Kadhai Paneer Kathi Roll with Red Garlic Dip,₹180,Served with red garlic dip.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Paneer Masala Kathi Roll with Garlic Dip,₹180,Served with red garlic dip.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Paneer Tikka Masala Kathi Roll With Red Garlic Dip,₹180,Served with red garlic dip.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Paneer Bhurji Kathi Roll With Red Garlic Dip,₹180,Served with red garlic dip.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chilli Paneer Kathi Roll with Red Garlic Dip,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Veg Manchurian Kathi Roll with Red Garlic Dip,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Soya Chaap Kathi Roll with Red Garlic Dip,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Schezwan Paneer Kathi Roll with Red Garlic Dip,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chicken Masala Kathi Roll With Red Garlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chilli Chicken Kathi Roll With Red Garlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chicken Cheese Malai tIkka Kathi Roll With Red Garlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Schezwan Chicken Kathi Roll With Red Garlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Butter Chicken Kathi Roll With Red cGarlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Kadai Chicken Kathi Roll with Red Garlic Dip,₹200,Served with red garlic dip.,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Non Veg Fusion Tandoori Platter [Full],₹720,Chicken Masala Kathi Roll [1 Piece]+Butter Chicken Kathi Roll [1 Piece]+Tandoori Chicken [4 Pieces]+Mutton Shami Kebab [6 Pieces]+Tangdi Chicken Curry [2 Pieces]+2 Butter Naan+Hummus Dip+ Red Garlic Dip+Coke [250 ml],Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chicken Biryani with Kathi Roll [Full],₹620,Chicken Biryani [6 Pieces]+Chicken Masala Kathi Roll [1 Piece]+Chilli Paneer Kathi Roll [1 Piece]+Gravy+Dahi+Red Garlic Dip,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chicken Biryani Boneless with Kathi Roll [Full],₹660,Boneless Chicken Biryani [6 Pieces]+Chicken Masala Kathi Roll [1 Piece]+Chilli Paneer Kathi Roll [1 Piece]+Chicken Gravy+Dahi+Red Garlic Dip+Coke [250 ml],Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
"Fusion Kathi Rolls, Combos and Platters",Chicken Lollipop with Kathi Roll [Full],₹620,Chilli Chicken Kathi Roll [1 Piece]+Butter Chicken Kathi Roll [1 Piece]+Chicken Lollipop [6 Pieces]+Peri Peri Potato Wedges+Coke [250 ml]+Red Garlic Dip,Non-Veg,Spicy,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Paneer Cheese Truffle [2 Pieces],₹288,Paneer cheese truffle,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Paneer Cheese Burst Truffle [2 Pieces],₹298,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg White Sauce Pasta,₹280,Prepared in white sauce.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Red Sauce Pasta,₹280,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Mixed Sauce Pasta,₹280,Mixed sauce pasta.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Sauteed Stir Fry Vegetable,₹298,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Sauteed Stir Fry Cheese Vegetable,₹298,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Chicken Cheese Truffle [2 Pieces],₹308,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Chicken Cheese Burst Truffle [2 Pieces],₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Chicken White Sauce Pasta [Full],₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Chicken Red Sauce Pasta,₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Chicken Mixed Sauce Pasta,₹298,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Sauteed Stir Fry Chicken,₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Sauteed Cheese Stir Fry Chicken,₹320,,Non-Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg White Sauce Pasta with Garlic Bread,₹320,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Red Sauce Pasta with Garlic Bread,₹320,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Pasta or Truffle or Stri Fry Vegetable,Veg Mixed Sauce Pasta with Garlic Bread,₹320,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Hara Bhara Kebab No Onion & No Garlic,₹220,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Bharwa Tandoori Aloo,₹280,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Dahi Ke Sholey,₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Papad Ke Dahi Ke Kebab,₹280,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Dahi Ke Kebab,₹240,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Achari Matar Corn Kebab,₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Veg Corn Kebab,₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Paneer Tikka,₹280,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Paneer Tikka Kali Mirch,₹280,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Paneer Hariyali Tikka,₹260,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Veg Burger,₹74,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Veg Burger with Cheese,₹88,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Starter Veg No Onion and No Garlic,Paneer Burger with Burst Cheese,₹160,No onion and no garlic.,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Dal Makhani No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Dal Tadka No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Dal Dhabewali No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Dal Punjabi Tadka No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Chana Masala No Onion No Galic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Palak Chana Masala No onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Chana Masala No onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Kadai Chole No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Soya Chaap Changezi No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Soya Chaap Kadai Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Paneer Mushroom Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Matar Mushroom Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Palak Mushroom Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Kadai Mushroom Masala No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Jeera Aloo No Onion No Garlic,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Bhindi Masala No Onion No Garlic,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Dum Aloo No Onion No Garlic,₹180,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Mix Veg No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Aloo Gobhi Mutter No Onion No Garlic,₹240,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Bharwa Aloo Masala No Onion No Garlic,₹260,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Shahi Paneer No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Kadai Paneer No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Palak Paneer No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
Main Course No Onion No Garlic,Palak Corn No Onion No Garlic,₹280,,Veg,Normal,Desi Tadka,"254/1, Civil Lines, Haridwar Highway Road, Roorkee Locality, Roorkee",+919897002272,10:00 AM - 11:00 PM,2.9,4.1
